A23,B23,C23,mean_Q150delta-intron-NB22,std_Q150delta-intron-NB22
41.34594209425961,41.367874056609324,41.6884239561829,41.46741336901728,0.1917146642085503
41.0868625804731,40.80255788905238,42.0157994469299,41.301739972151786,0.6345218589861535
41.64326055699883,40.83664092078408,41.281065508446034,41.25365566207631,0.40400777732651966
41.50924273802025,41.63263205308181,41.29257286060655,41.4781492172362,0.17214868246022766
40.96292427295703,40.88583108489331,40.84795528697493,40.89890354827509,0.05858868413430353
41.649582328064746,40.374662084632874,41.27420986808125,41.09948476025962,0.6551733009330853
40.89740064295569,40.8333164936567,41.26570797721884,40.99880837127707,0.23335218937636829
41.59667564618291,40.87537943002859,41.312143362880626,41.26139947969737,0.36331565355764966
41.43467300136938,40.40453806678447,40.30209993214743,40.71377033343376,0.6264175008207415
40.77693904461563,41.132592544705396,41.76574473142201,41.22509210691435,0.500850574844229
39.739491098455545,40.31496467707225,40.95927355017722,40.337909775235005,0.6102148519409458
41.100416896378896,40.11089039268643,39.92615319295392,40.37915349400642,0.6314250786456761
